"ID","xcoord","ycoord"
"0","540478.0","628240.0"
"0","540478.0","628241.0"
"0","540478.0","628242.0"
"0","540478.0","628243.0"
"0","540478.0","628244.0"
"0","540478.0","628245.0"
"0","540478.0","628246.0"
"0","540478.0","628247.0"
"0","540478.0","628248.0"
"0","540478.0","628249.0"
"0","540478.0","628250.0"
"0","540462.0","627867.0"
"0","540478.0","628251.0"
"0","540462.0","627868.0"
"0","540478.0","628252.0"
"0","540462.0","627869.0"
"0","540478.0","628253.0"
"0","540462.0","627870.0"
"0","540216.0","628072.0"
"0","540511.0","628029.0"
"0","540216.0","628073.0"
"0","540511.0","628028.0"
"0","540511.0","628031.0"
"0","540511.0","628030.0"
"0","540511.0","628032.0"
"0","540216.0","628071.0"
"0","540347.0","628138.0"
"0","540347.0","628139.0"
"0","540347.0","628136.0"
"0","540347.0","628137.0"
"0","540347.0","628134.0"
"0","540347.0","628132.0"
"0","540347.0","628133.0"
"0","540347.0","628130.0"
"0","540347.0","628131.0"
"0","540347.0","628128.0"
"0","540347.0","628129.0"
"0","540347.0","628126.0"
"0","540347.0","628127.0"
"0","540347.0","628124.0"
"0","540347.0","628125.0"
"0","540347.0","628122.0"
"0","540347.0","628123.0"
"0","540347.0","628120.0"
"0","540347.0","628121.0"
"0","540347.0","628118.0"
"0","540347.0","628119.0"
"0","540462.0","627911.0"
"0","540462.0","627912.0"
"0","540462.0","627913.0"
"0","540462.0","627914.0"
"0","540462.0","627915.0"
"0","540462.0","627916.0"
"0","540462.0","627917.0"
"0","540462.0","627918.0"
"0","540380.0","627999.0"
"0","540380.0","627998.0"
"0","540380.0","627997.0"
"0","540527.0","628333.0"
"0","540478.0","628182.0"
"0","540527.0","628335.0"
"0","540478.0","628183.0"
"0","540511.0","627950.0"
"0","540527.0","628334.0"
"0","540478.0","628184.0"
"0","540527.0","628337.0"
"0","540478.0","628185.0"
"0","540527.0","628336.0"
"0","540527.0","628339.0"
"0","540527.0","628338.0"
"0","540527.0","628341.0"
"0","540429.0","628138.0"
"0","540527.0","628340.0"
"0","540429.0","628137.0"
"0","540527.0","628343.0"
"0","540429.0","628136.0"
"0","540527.0","628342.0"
"0","540429.0","628135.0"
"0","540380.0","627982.0"
"0","540429.0","628134.0"
"0","540527.0","628344.0"
"0","540380.0","627981.0"
"0","540429.0","628133.0"
"0","540380.0","627980.0"
"0","540429.0","628132.0"
"0","540429.0","628131.0"
"0","540429.0","628130.0"
"0","540429.0","628129.0"
"0","540429.0","628128.0"
"0","540429.0","628127.0"
"0","540429.0","628126.0"
"0","540429.0","628125.0"
"0","540216.0","628116.0"
"0","540216.0","628117.0"
"0","540216.0","628118.0"
"0","540216.0","628119.0"
"0","540331.0","627802.0"
"0","540216.0","628113.0"
"0","540429.0","628106.0"
"0","540216.0","628114.0"
"0","540331.0","627800.0"
"0","540429.0","628105.0"
"0","540216.0","628115.0"
"0","540331.0","627801.0"
"0","540429.0","628104.0"
"0","540478.0","628235.0"
"0","540478.0","628236.0"
"0","540478.0","628237.0"
"0","540478.0","628238.0"
"0","540478.0","628239.0"
"0","540511.0","628137.0"
"0","540544.0","627905.0"
"0","540511.0","628136.0"
"0","540511.0","628139.0"
"0","540544.0","627907.0"
"0","540511.0","628138.0"
"0","540544.0","627906.0"
"0","540511.0","628140.0"
"0","540544.0","627908.0"
"0","540380.0","628054.0"
"0","540380.0","628053.0"
"0","540560.0","628299.0"
"0","540380.0","628052.0"
"0","540298.0","628129.0"
"0","540380.0","628051.0"
"0","540298.0","628128.0"
"0","540380.0","628050.0"
"0","540380.0","628049.0"
"0","540298.0","628130.0"
"0","540380.0","628048.0"
"0","540560.0","628335.0"
"0","540560.0","628337.0"
"0","540560.0","628336.0"
"0","540429.0","628164.0"
"0","540429.0","628163.0"
"0","540429.0","628162.0"
"0","540429.0","628161.0"
"0","540429.0","628160.0"
"0","540380.0","628001.0"
"0","540380.0","628000.0"
"0","540364.0","627742.0"
"0","540364.0","627743.0"
"0","540364.0","627740.0"
"0","540364.0","627741.0"
"0","540364.0","627738.0"
"0","540364.0","627739.0"
"0","540364.0","627736.0"
"0","540364.0","627737.0"
"0","540364.0","627734.0"
"0","540364.0","627735.0"
"0","540364.0","627732.0"
"0","540364.0","627733.0"
"0","540282.0","627809.0"
"0","540364.0","627730.0"
"0","540364.0","627731.0"
"0","540282.0","627811.0"
"0","540364.0","627728.0"
"0","540282.0","627810.0"
"0","540364.0","627729.0"
"0","540364.0","627726.0"
"0","540364.0","627727.0"
"0","540364.0","627724.0"
"0","540462.0","627938.0"
"0","540364.0","627725.0"
"0","540364.0","627722.0"
"0","540364.0","627723.0"
"0","540364.0","627720.0"
"0","540364.0","627721.0"
"0","540364.0","627718.0"
"0","540544.0","627865.0"
"0","540364.0","627719.0"
"0","540364.0","627716.0"
"0","540544.0","627867.0"
"0","540364.0","627717.0"
"0","540544.0","627866.0"
"0","540364.0","627714.0"
"0","540364.0","627715.0"
"0","540544.0","627868.0"
"0","540364.0","627712.0"
"0","540364.0","627713.0"
"0","540560.0","628279.0"
"0","540560.0","628278.0"
"0","540560.0","628280.0"
"0","540511.0","628135.0"
"0","540511.0","628134.0"
"0","540413.0","627954.0"
"0","540364.0","627800.0"
"0","540413.0","627953.0"
"0","540413.0","627952.0"
"0","540364.0","627798.0"
"0","540413.0","627951.0"
"0","540511.0","628273.0"
"0","540364.0","627799.0"
"0","540413.0","627950.0"
"0","540511.0","628272.0"
"0","540413.0","627949.0"
"0","540511.0","628275.0"
"0","540413.0","627948.0"
"0","540511.0","628274.0"
"0","540413.0","627947.0"
"0","540380.0","628171.0"
"0","540380.0","628170.0"
"0","540380.0","628169.0"
"0","540380.0","628168.0"
"0","540380.0","628167.0"
"0","540380.0","628166.0"
"0","540380.0","628163.0"
"0","540380.0","628162.0"
"0","540380.0","628161.0"
"0","540380.0","628160.0"
"0","540380.0","628159.0"
"0","540380.0","628158.0"
"0","540364.0","627772.0"
"0","540380.0","628157.0"
"0","540364.0","627773.0"
"0","540380.0","628156.0"
"0","540364.0","627770.0"
"0","540380.0","628155.0"
"0","540364.0","627771.0"
"0","540380.0","628154.0"
"0","540364.0","627768.0"
"0","540380.0","628153.0"
"0","540364.0","627769.0"
"0","540380.0","628152.0"
"0","540364.0","627766.0"
"0","540380.0","628151.0"
"0","540364.0","627767.0"
"0","540380.0","628150.0"
"0","540364.0","627764.0"
"0","540380.0","628149.0"
"0","540364.0","627765.0"
"0","540364.0","627762.0"
"0","540364.0","627763.0"
"0","540364.0","627760.0"
"0","540364.0","627761.0"
"0","540331.0","627990.0"
"0","540364.0","627758.0"
"0","540331.0","627991.0"
"0","540364.0","627759.0"
"0","540364.0","627756.0"
"0","540331.0","627989.0"
"0","540364.0","627757.0"
"0","540364.0","627754.0"
"0","540364.0","627755.0"
"0","540364.0","627752.0"
"0","540364.0","627753.0"
"0","540364.0","627750.0"
"0","540364.0","627751.0"
"0","540364.0","627748.0"
"0","540364.0","627749.0"
"0","540364.0","627746.0"
"0","540364.0","627747.0"
"0","540364.0","627744.0"
"0","540364.0","627745.0"
"0","540462.0","628175.0"
"0","540413.0","628001.0"
"0","540413.0","628000.0"
"0","540413.0","627999.0"
"0","540413.0","627998.0"
"0","540462.0","628079.0"
"0","540462.0","628080.0"
"0","540462.0","628081.0"
"0","540462.0","628082.0"
"0","540462.0","628083.0"
"0","540462.0","628084.0"
"0","540462.0","628085.0"
"0","540495.0","627871.0"
"0","540495.0","627872.0"
"0","540249.0","628124.0"
"0","540495.0","627873.0"
"0","540413.0","627965.0"
"0","540495.0","627874.0"
"0","540413.0","627964.0"
"0","540413.0","627963.0"
"0","540413.0","627962.0"
"0","540249.0","628123.0"
"0","540249.0","628122.0"
"0","540446.0","627865.0"
"0","540446.0","627866.0"
"0","540446.0","627867.0"
"0","540446.0","627868.0"
"0","540593.0","628338.0"
"0","540593.0","628339.0"
"0","540593.0","628337.0"
"0","540331.0","628136.0"
"0","540331.0","628134.0"
"0","540331.0","628135.0"
"0","540331.0","628133.0"
"0","540495.0","628045.0"
"0","540495.0","628046.0"
"0","540495.0","628047.0"
"0","540495.0","628048.0"
"0","540413.0","628030.0"
"0","540413.0","628029.0"
"0","540413.0","628028.0"
"0","540462.0","628176.0"
"0","540462.0","628177.0"
"0","540462.0","628178.0"
"0","540495.0","627947.0"
"0","540544.0","628101.0"
"0","540364.0","627992.0"
"0","540364.0","627990.0"
"0","540364.0","627991.0"
"0","540511.0","628343.0"
"0","540315.0","627802.0"
"0","540315.0","627800.0"
"0","540315.0","627801.0"
"0","540413.0","628100.0"
"0","540413.0","628099.0"
"0","540413.0","628098.0"
"0","540413.0","628097.0"
"0","540528.0","627907.0"
"0","540528.0","627906.0"
"0","540528.0","627909.0"
"0","540528.0","627908.0"
"0","540544.0","628298.0"
"0","540282.0","628125.0"
"0","540282.0","628124.0"
"0","540282.0","628127.0"
"0","540282.0","628126.0"
"0","540348.0","627656.0"
"0","540348.0","627654.0"
