ID,ROAD_NAME,ROAD_NO,ROAD_TYPE,ROAD_WIDTH,LENGTH,xcoord,ycoord
3737,,,Pucca,0,140331.42600,539716.49738,624380.72895
3737,,,Pucca,0,140331.42600,539679.10816,624375.36479
3737,,,Pucca,0,140331.42600,539549.38701,624354.20464
3737,,,Pucca,0,140331.42600,539550.86119,624344.62837
3737,,,Pucca,0,140331.42600,539548.75263,624344.48564
3737,,,Pucca,0,140331.42600,539549.95881,624338.84901
3737,,,Pucca,0,140331.42600,539551.57314,624340.00352
3737,,,Pucca,0,140331.42600,539553.57737,624341.43690
3737,,,Pucca,0,140331.42600,539559.75015,624345.23009
3737,,,Pucca,0,140331.42600,539550.86119,624344.62837
3737,,,Pucca,0,140331.42600,539973.78048,623830.36987
3737,,,Pucca,0,140331.42600,539914.16277,623891.86395
3737,,,Pucca,0,140331.42600,539914.13785,623891.88732
3737,,,Pucca,0,140331.42600,539914.11214,623891.90981
3737,,,Pucca,0,140331.42600,539914.08567,623891.93139
3737,,,Pucca,0,140331.42600,539914.05847,623891.95205
3737,,,Pucca,0,140331.42600,539914.03056,623891.97175
3737,,,Pucca,0,140331.42600,539914.00199,623891.99047
3737,,,Pucca,0,140331.42600,539913.97279,623892.00819
3737,,,Pucca,0,140331.42600,539913.94299,623892.02488
3737,,,Pucca,0,140331.42600,539913.91263,623892.04054
3737,,,Pucca,0,140331.42600,539913.88175,623892.05513
3737,,,Pucca,0,140331.42600,539913.85038,623892.06864
3737,,,Pucca,0,140331.42600,539913.81856,623892.08106
3737,,,Pucca,0,140331.42600,539913.78633,623892.09237
3737,,,Pucca,0,140331.42600,539913.75372,623892.10255
3737,,,Pucca,0,140331.42600,539913.72078,623892.11160
3737,,,Pucca,0,140331.42600,539913.68755,623892.11950
3737,,,Pucca,0,140331.42600,539913.65407,623892.12624
3737,,,Pucca,0,140331.42600,539913.62037,623892.13182
3737,,,Pucca,0,140331.42600,539913.58650,623892.13622
3737,,,Pucca,0,140331.42600,539913.55249,623892.13945
3737,,,Pucca,0,140331.42600,539913.51840,623892.14150
3737,,,Pucca,0,140331.42600,539913.48425,623892.14237
3737,,,Pucca,0,140331.42600,539913.45009,623892.14205
3737,,,Pucca,0,140331.42600,539913.41597,623892.14055
3737,,,Pucca,0,140331.42600,539913.38192,623892.13787
3737,,,Pucca,0,140331.42600,539913.34798,623892.13401
3737,,,Pucca,0,140331.42600,539913.31420,623892.12897
3737,,,Pucca,0,140331.42600,539913.28061,623892.12277
3737,,,Pucca,0,140331.42600,539913.24725,623892.11541
3737,,,Pucca,0,140331.42600,539913.21417,623892.10689
3737,,,Pucca,0,140331.42600,539913.18141,623892.09723
3737,,,Pucca,0,140331.42600,539913.14900,623892.08645
3737,,,Pucca,0,140331.42600,539913.11698,623892.07454
3737,,,Pucca,0,140331.42600,539913.08540,623892.06154
3737,,,Pucca,0,140331.42600,539913.05428,623892.04745
3737,,,Pucca,0,140331.42600,539913.02368,623892.03228
3737,,,Pucca,0,140331.42600,539912.99361,623892.01607
3737,,,Pucca,0,140331.42600,539912.96413,623891.99882
