"ID","xcoord","ycoord"
"1","540500.0","627874.0"
"1","540369.0","627797.0"
"1","540500.0","627875.0"
"1","540500.0","627876.0"
"1","540500.0","627877.0"
"1","540500.0","627878.0"
"1","540500.0","627880.0"
"1","540385.0","628172.0"
"1","540385.0","628170.0"
"1","540418.0","627965.0"
"1","540418.0","627964.0"
"1","540418.0","627963.0"
"1","540418.0","627962.0"
"1","540418.0","627961.0"
"1","540418.0","627960.0"
"1","540418.0","627959.0"
"1","540369.0","627802.0"
"1","540369.0","627800.0"
"1","540369.0","627801.0"
"1","540500.0","627871.0"
"0","540205.0","628068.0"
"0","540205.0","628069.0"
"0","540205.0","628070.0"
"0","540451.0","627867.0"
"0","540451.0","627868.0"
"0","540418.0","628034.0"
"0","540418.0","628033.0"
"0","540418.0","628032.0"
"1","540533.0","627909.0"
"1","540418.0","628184.0"
"1","540418.0","628183.0"
"1","540418.0","628182.0"
"1","540418.0","628181.0"
"1","540418.0","628180.0"
"1","540418.0","628179.0"
"1","540500.0","628156.0"
"1","540369.0","628168.0"
"1","540369.0","628169.0"
"1","540369.0","628164.0"
"1","540369.0","628165.0"
"1","540238.0","628084.0"
"1","540238.0","628080.0"
"1","540238.0","628081.0"
"1","540238.0","628082.0"
"1","540238.0","628083.0"
"1","540238.0","628076.0"
"1","540238.0","628077.0"
"1","540238.0","628078.0"
"1","540238.0","628079.0"
"1","540238.0","628075.0"
"1","540402.0","628015.0"
"1","540402.0","628014.0"
"1","540402.0","628013.0"
"1","540402.0","628023.0"
"1","540402.0","628022.0"
"1","540402.0","628021.0"
"1","540402.0","628020.0"
"1","540402.0","628017.0"
"1","540402.0","628016.0"
"0","540500.0","628336.0"
"0","540500.0","628337.0"
"0","540500.0","628338.0"
"0","540500.0","628339.0"
"1","540517.0","627949.0"
"1","540533.0","628333.0"
"1","540517.0","627951.0"
"1","540517.0","627950.0"
"1","540517.0","627953.0"
"1","540517.0","627952.0"
"0","540484.0","628186.0"
"0","540484.0","628187.0"
"1","540517.0","627954.0"
"0","540402.0","628355.0"
"0","540402.0","628354.0"
"0","540402.0","628352.0"
"0","540402.0","628351.0"
"0","540402.0","628350.0"
"0","540402.0","628349.0"
"1","540435.0","628107.0"
"0","540550.0","627868.0"
"0","540550.0","627905.0"
"0","540550.0","627904.0"
"0","540550.0","627906.0"
"1","540566.0","628299.0"
"1","540419.0","627965.0"
"1","540419.0","627964.0"
"1","540419.0","627963.0"
"1","540419.0","627962.0"
"1","540419.0","627961.0"
"1","540370.0","627802.0"
"1","540370.0","627800.0"
"1","540370.0","627801.0"
"1","540370.0","627798.0"
"1","540370.0","627799.0"
"1","540370.0","627796.0"
"1","540370.0","627797.0"
"1","540386.0","628171.0"
"1","540386.0","628169.0"
"0","540419.0","628034.0"
"0","540419.0","628033.0"
"0","540419.0","628032.0"
"1","540501.0","627871.0"
"1","540501.0","627872.0"
"1","540501.0","627873.0"
"1","540501.0","627874.0"
"1","540501.0","627876.0"
"1","540501.0","627877.0"
"1","540501.0","627878.0"
"0","540206.0","628069.0"
"0","540206.0","628070.0"
"1","540370.0","627992.0"
"1","540370.0","627990.0"
"1","540370.0","627991.0"
"1","540452.0","627866.0"
"1","540419.0","628189.0"
"1","540419.0","628188.0"
"1","540419.0","628187.0"
"1","540419.0","628186.0"
"1","540419.0","628185.0"
"1","540419.0","628184.0"
"1","540419.0","628183.0"
"1","540419.0","628182.0"
