ID,ROAD_NAME,ROAD_NO,ROAD_TYPE,ROAD_WIDTH,LENGTH,xcoord,ycoord
1340,,,Pucca,0,223324.80100,540303.45000,629172.27000
1340,,,Pucca,0,223324.80100,540320.65000,629179.11000
1340,,,Pucca,0,223324.80100,540341.53000,629187.95000
1340,,,Pucca,0,223324.80100,540365.15301,629203.06796
1340,,,Pucca,0,223324.80100,540363.53461,629205.05178
1340,,,Pucca,0,223324.80100,540366.94756,629207.19479
1340,,,Pucca,0,223324.80100,540367.21669,629206.86515
1340,,,Pucca,0,223324.80100,540368.54470,629205.23853
1340,,,Pucca,0,223324.80100,540390.97000,629219.59000
1340,,,Pucca,0,223324.80100,540429.25000,629246.27000
1340,,,Pucca,0,223324.80100,540429.27457,629246.33036
1340,,,Pucca,0,223324.80100,540440.78567,629253.55826
1340,,,Pucca,0,223324.80100,540446.43948,629251.07939
1340,,,Pucca,0,223324.80100,540459.25694,629251.58230
1340,,,Pucca,0,223324.80100,540625.13178,629354.44964
1340,,,Pucca,0,223324.80100,540652.83825,629378.61431
1340,,,Pucca,0,223324.80100,540700.47423,629406.38507
1340,,,Pucca,0,223324.80100,540699.22292,629408.53277
1340,,,Pucca,0,223324.80100,540717.94283,629419.43954
1340,,,Pucca,0,223324.80100,540734.53447,629427.79621
1340,,,Pucca,0,223324.80100,540747.04574,629432.19985
1340,,,Pucca,0,223324.80100,540768.05118,629436.35256
1340,,,Pucca,0,223324.80100,540773.06529,629437.45053
1340,,,Pucca,0,223324.80100,540774.80207,629438.49261
1340,,,Pucca,0,223324.80100,540775.21040,629439.05405
1340,,,Pucca,0,223324.80100,540775.51021,629439.86782
1340,,,Pucca,0,223324.80100,540775.54456,629440.28158
1340,,,Pucca,0,223324.80100,540784.70923,629440.60503
1340,,,Pucca,0,223324.80100,540785.20000,629439.92000
1340,,,Pucca,0,223324.80100,540786.62000,629439.46000
1340,,,Pucca,0,223324.80100,540787.96000,629439.58000
1340,,,Pucca,0,223324.80100,540788.94000,629440.62000
