ID,ROAD_NAME,ROAD_NO,ROAD_TYPE,ROAD_WIDTH,LENGTH,xcoord,ycoord
1276,,,Pucca,0,6281.91300,543200.04369,623840.11387
1276,,,Pucca,0,6281.91300,543203.10110,623838.73196
1276,,,Pucca,0,6281.91300,543215.65000,623833.06000
1276,,,Pucca,0,6281.91300,543242.43000,623824.56000
1276,,,Pucca,0,6281.91300,543263.35000,623819.50000
1276,,,Pucca,0,6281.91300,543265.29672,623818.94985
1276,,,Pucca,0,6281.91300,543263.88468,623812.63423
1276,,,Pucca,0,6281.91300,543261.94000,623813.08000
1276,,,Pucca,0,6281.91300,543240.66000,623818.23000
1276,,,Pucca,0,6281.91300,543217.79473,623825.48404
1276,,,Pucca,0,6281.91300,543216.36359,623824.42753
1276,,,Pucca,0,6281.91300,543192.35348,623783.68723
1276,,,Pucca,0,6281.91300,543234.68196,623757.18623
1276,,,Pucca,0,6281.91300,543235.83310,623758.26274
1276,,,Pucca,0,6281.91300,543236.30000,623758.63000
1276,,,Pucca,0,6281.91300,543237.70000,623759.75000
1276,,,Pucca,0,6281.91300,543239.82000,623761.43000
1276,,,Pucca,0,6281.91300,543242.70000,623762.71000
1276,,,Pucca,0,6281.91300,543245.70000,623763.63000
1276,,,Pucca,0,6281.91300,543250.94000,623764.47000
1276,,,Pucca,0,6281.91300,543253.12706,623769.77413
1276,,,Pucca,0,6281.91300,543249.41368,623739.58524
1276,,,Pucca,0,6281.91300,543249.39870,623739.57534
1276,,,Pucca,0,6281.91300,543249.21525,623739.44689
1276,,,Pucca,0,6281.91300,543249.16802,623739.41680
1276,,,Pucca,0,6281.91300,543249.12359,623739.38271
1276,,,Pucca,0,6281.91300,543248.05803,623738.56507
1276,,,Pucca,0,6281.91300,543247.63554,623738.19781
1276,,,Pucca,0,6281.91300,543247.22614,623737.81603
1276,,,Pucca,0,6281.91300,543247.06778,623737.65767
1276,,,Pucca,0,6281.91300,543246.98866,623737.57856
1276,,,Pucca,0,6281.91300,543246.83030,623737.42020
1276,,,Pucca,0,6281.91300,543246.44852,623737.01079
1276,,,Pucca,0,6281.91300,543246.08126,623736.58831
1276,,,Pucca,0,6281.91300,543245.72897,623736.15326
1276,,,Pucca,0,6281.91300,543245.39208,623735.70619
1276,,,Pucca,0,6281.91300,543245.26363,623735.52274
1276,,,Pucca,0,6281.91300,543245.19945,623735.43109
1276,,,Pucca,0,6281.91300,543245.07099,623735.24763
1276,,,Pucca,0,6281.91300,543244.76611,623734.77815
1276,,,Pucca,0,6281.91300,543244.47779,623734.29831
1276,,,Pucca,0,6281.91300,543244.20640,623733.80870
1276,,,Pucca,0,6281.91300,543243.95226,623733.30992
1276,,,Pucca,0,6281.91300,543243.85761,623733.10695
1276,,,Pucca,0,6281.91300,543243.81032,623733.00555
1276,,,Pucca,0,6281.91300,543243.71568,623732.80258
1276,,,Pucca,0,6281.91300,543243.49695,623732.28728
1276,,,Pucca,0,6281.91300,543243.29633,623731.76467
1276,,,Pucca,0,6281.91300,543243.11408,623731.23537
1276,,,Pucca,0,6281.91300,543242.95041,623730.70004
1276,,,Pucca,0,6281.91300,543242.89245,623730.48371
1276,,,Pucca,0,6281.91300,543242.86349,623730.37564
1276,,,Pucca,0,6281.91300,543242.57279,623729.06436
1276,,,Pucca,0,6281.91300,543242.48522,623728.51145
1276,,,Pucca,0,6281.91300,543242.41699,623727.95583
1276,,,Pucca,0,6281.91300,543242.39748,623727.73273
1276,,,Pucca,0,6281.91300,543242.38772,623727.62127
1276,,,Pucca,0,6281.91300,543242.32914,623726.27943
1276,,,Pucca,0,6281.91300,543242.33891,623725.71972
1276,,,Pucca,0,6281.91300,543242.36821,623725.16069
1276,,,Pucca,0,6281.91300,543242.38772,623724.93759
1276,,,Pucca,0,6281.91300,543242.39748,623724.82613
1276,,,Pucca,0,6281.91300,543242.41699,623724.60303
1276,,,Pucca,0,6281.91300,543242.48522,623724.04740
1276,,,Pucca,0,6281.91300,543242.57279,623723.49450
1276,,,Pucca,0,6281.91300,543242.67960,623722.94499
1276,,,Pucca,0,6281.91300,543242.80553,623722.39954
1276,,,Pucca,0,6281.91300,543242.86349,623722.18322
1276,,,Pucca,0,6281.91300,543242.89245,623722.07514
1276,,,Pucca,0,6281.91300,543243.29633,623720.79419
1276,,,Pucca,0,6281.91300,543243.81032,623719.55331
1276,,,Pucca,0,6281.91300,543243.85761,623719.45190
1276,,,Pucca,0,6281.91300,543243.95226,623719.24893
1276,,,Pucca,0,6281.91300,543244.20640,623718.75015
1276,,,Pucca,0,6281.91300,543244.47779,623718.26054
1276,,,Pucca,0,6281.91300,543244.76611,623717.78071
1276,,,Pucca,0,6281.91300,543245.07099,623717.31122
1276,,,Pucca,0,6281.91300,543245.19945,623717.12777
1276,,,Pucca,0,6281.91300,543245.26363,623717.03612
1276,,,Pucca,0,6281.91300,543245.39208,623716.85267
1276,,,Pucca,0,6281.91300,543245.72897,623716.40559
1276,,,Pucca,0,6281.91300,543246.08126,623715.97055
1276,,,Pucca,0,6281.91300,543246.44852,623715.54807
1276,,,Pucca,0,6281.91300,543246.45601,623715.54004
1276,,,Pucca,0,6281.91300,543241.74000,623677.20000
1276,,,Pucca,0,6281.91300,543212.69971,623739.09373
1276,,,Pucca,0,6281.91300,543175.00000,623762.10684
1276,,,Pucca,0,6281.91300,543152.23179,623776.36155
1276,,,Pucca,0,6281.91300,543095.16275,623811.86084
1276,,,Pucca,0,6281.91300,543091.60848,623812.44960
1276,,,Pucca,0,6281.91300,543087.30300,623812.63713
1276,,,Pucca,0,6281.91300,543083.49884,623812.63007
1276,,,Pucca,0,6281.91300,543020.21346,623818.49602
1276,,,Pucca,0,6281.91300,543017.33409,623817.48957
1276,,,Pucca,0,6281.91300,543015.23500,623815.92923
1276,,,Pucca,0,6281.91300,543014.23281,623814.93618
1276,,,Pucca,0,6281.91300,543013.62831,623814.31299
1276,,,Pucca,0,6281.91300,543013.06146,623813.70568
1276,,,Pucca,0,6281.91300,543012.11551,623811.64986
1276,,,Pucca,0,6281.91300,543011.62738,623808.54327
1276,,,Pucca,0,6281.91300,543004.56000,623743.78425
1276,,,Pucca,0,6281.91300,543004.56000,623739.44584
1276,,,Pucca,0,6281.91300,543005.81225,623737.19179
1276,,,Pucca,0,6281.91300,543009.87557,623733.77518
1276,,,Pucca,0,6281.91300,543024.47916,623731.29630
1276,,,Pucca,0,6281.91300,543051.69004,623725.60449
1276,,,Pucca,0,6281.91300,543065.55135,623721.40371
1276,,,Pucca,0,6281.91300,543080.36863,623715.39965
1276,,,Pucca,0,6281.91300,543097.66350,623704.75286
1276,,,Pucca,0,6281.91300,543112.97380,623692.34845
1276,,,Pucca,0,6281.91300,543142.79535,623663.32507
1276,,,Pucca,0,6281.91300,543155.33711,623653.64967
1276,,,Pucca,0,6281.91300,543165.71714,623645.97598
1276,,,Pucca,0,6281.91300,543171.35846,623643.04192
1276,,,Pucca,0,6281.91300,543175.00000,623642.17471
1276,,,Pucca,0,6281.91300,543180.83588,623640.78495
1276,,,Pucca,0,6281.91300,543192.64192,623639.73063
1276,,,Pucca,0,6281.91300,543192.96057,623640.08702
1276,,,Pucca,0,6281.91300,543190.86150,623650.40085
1276,,,Pucca,0,6281.91300,543189.49571,623656.99308
1276,,,Pucca,0,6281.91300,543189.02185,623659.20274
1276,,,Pucca,0,6281.91300,543188.48066,623660.90013
1276,,,Pucca,0,6281.91300,543187.39334,623663.79256
1276,,,Pucca,0,6281.91300,543186.16817,623666.85313
1276,,,Pucca,0,6281.91300,543183.91296,623672.57825
1276,,,Pucca,0,6281.91300,543181.31756,623678.45153
1276,,,Pucca,0,6281.91300,543179.33284,623682.41789
1276,,,Pucca,0,6281.91300,543176.96645,623686.15544
1276,,,Pucca,0,6281.91300,543175.00000,623689.05394
1276,,,Pucca,0,6281.91300,543175.00000,623697.56573
1276,,,Pucca,0,6281.91300,543179.70963,623690.92573
1276,,,Pucca,0,6281.91300,543183.69179,623684.88017
1276,,,Pucca,0,6281.91300,543185.84256,623680.58195
1276,,,Pucca,0,6281.91300,543188.52761,623674.50580
1276,,,Pucca,0,6281.91300,543190.81519,623668.69850
1276,,,Pucca,0,6281.91300,543192.05492,623665.60155
1276,,,Pucca,0,6281.91300,543193.20570,623662.54030
1276,,,Pucca,0,6281.91300,543193.85960,623660.48942
1276,,,Pucca,0,6281.91300,543194.38820,623658.02449
1276,,,Pucca,0,6281.91300,543195.75931,623651.40662
1276,,,Pucca,0,6281.91300,543198.98055,623639.54124
1276,,,Pucca,0,6281.91300,543199.48376,623639.11963
1276,,,Pucca,0,6281.91300,543206.10900,623638.52798
1276,,,Pucca,0,6281.91300,543219.42252,623638.97937
1276,,,Pucca,0,6281.91300,543241.09411,623639.27519
1276,,,Pucca,0,6281.91300,543241.90768,623634.23642
1276,,,Pucca,0,6281.91300,543199.56434,623634.02034
1276,,,Pucca,0,6281.91300,543180.46487,623635.00000
1276,,,Pucca,0,6281.91300,543175.00000,623635.28031
1276,,,Pucca,0,6281.91300,543173.38242,623635.36328
1276,,,Pucca,0,6281.91300,543158.90210,623637.77716
1276,,,Pucca,0,6281.91300,543136.55299,623633.56706
1276,,,Pucca,0,6281.91300,542980.43179,623642.22075
1276,,,Pucca,0,6281.91300,542980.24330,623642.20091
1276,,,Pucca,0,6281.91300,542867.49352,623649.02722
1276,,,Pucca,0,6281.91300,542849.80708,623649.35516
1276,,,Pucca,0,6281.91300,542785.00000,623646.38883
1276,,,Pucca,0,6281.91300,542631.03172,623639.34142
1276,,,Pucca,0,6281.91300,542625.28000,623637.72000
1276,,,Pucca,0,6281.91300,542617.46479,623635.00000
1276,,,Pucca,0,6281.91300,542617.12000,623634.88000
1276,,,Pucca,0,6281.91300,542615.45000,623633.20000
1276,,,Pucca,0,6281.91300,542615.06729,623655.13157
1276,,,Pucca,0,6281.91300,542615.45547,623654.07101
1276,,,Pucca,0,6281.91300,542615.66428,623653.82091
1276,,,Pucca,0,6281.91300,542618.12000,623653.36000
1276,,,Pucca,0,6281.91300,542638.80000,623652.56000
1276,,,Pucca,0,6281.91300,542704.73642,623653.07039
1276,,,Pucca,0,6281.91300,542705.56223,623732.70511
1276,,,Pucca,0,6281.91300,542614.59909,623732.15216
1276,,,Pucca,0,6281.91300,542614.55654,623739.15203
1276,,,Pucca,0,6281.91300,542704.56293,623739.69916
1276,,,Pucca,0,6281.91300,542704.56293,623741.44823
1276,,,Pucca,0,6281.91300,542742.65423,623741.54738
1276,,,Pucca,0,6281.91300,542742.92000,623746.76000
1276,,,Pucca,0,6281.91300,542743.26000,623754.99000
1276,,,Pucca,0,6281.91300,542743.26000,623757.19000
1276,,,Pucca,0,6281.91300,542742.98000,623759.19000
1276,,,Pucca,0,6281.91300,542742.54000,623761.55000
1276,,,Pucca,0,6281.91300,542741.90000,623763.75000
1276,,,Pucca,0,6281.91300,542740.50000,623766.39000
1276,,,Pucca,0,6281.91300,542739.10000,623768.67000
1276,,,Pucca,0,6281.91300,542735.86000,623772.23000
1276,,,Pucca,0,6281.91300,542725.14000,623780.39000
1276,,,Pucca,0,6281.91300,542689.78000,623804.23000
1276,,,Pucca,0,6281.91300,542654.46000,623827.23000
1276,,,Pucca,0,6281.91300,542649.22000,623829.51000
1276,,,Pucca,0,6281.91300,542644.10000,623830.91000
1276,,,Pucca,0,6281.91300,542639.82000,623831.47000
1276,,,Pucca,0,6281.91300,542635.78000,623831.51000
1276,,,Pucca,0,6281.91300,542626.26000,623829.43000
1276,,,Pucca,0,6281.91300,542622.46000,623827.91000
1276,,,Pucca,0,6281.91300,542618.82000,623825.27000
1276,,,Pucca,0,6281.91300,542616.82000,623822.87000
1276,,,Pucca,0,6281.91300,542614.06000,623815.95000
1276,,,Pucca,0,6281.91300,542613.34213,623872.76000
1276,,,Pucca,0,6281.91300,542613.80053,623871.77541
1276,,,Pucca,0,6281.91300,542615.22000,623870.59000
1276,,,Pucca,0,6281.91300,542615.62000,623869.99000
1276,,,Pucca,0,6281.91300,542616.74000,623869.35000
1276,,,Pucca,0,6281.91300,542617.98000,623868.99000
1276,,,Pucca,0,6281.91300,542622.10000,623868.79000
1276,,,Pucca,0,6281.91300,542623.90000,623868.83000
1276,,,Pucca,0,6281.91300,542629.22000,623869.87000
1276,,,Pucca,0,6281.91300,542634.94000,623872.11000
1276,,,Pucca,0,6281.91300,542639.62000,623875.79000
1276,,,Pucca,0,6281.91300,542643.30000,623880.35000
1276,,,Pucca,0,6281.91300,542645.58000,623886.63000
1276,,,Pucca,0,6281.91300,542645.62000,623892.47000
1276,,,Pucca,0,6281.91300,542640.02000,623937.19000
1276,,,Pucca,0,6281.91300,542638.78695,623950.00000
1276,,,Pucca,0,6281.91300,542639.31524,623955.69863
1276,,,Pucca,0,6281.91300,542639.59573,623958.19232
1276,,,Pucca,0,6281.91300,542641.76668,623961.86475
1276,,,Pucca,0,6281.91300,542643.97525,623964.20270
1276,,,Pucca,0,6281.91300,542645.40431,623967.57971
1276,,,Pucca,0,6281.91300,542649.04593,623972.40953
1276,,,Pucca,0,6281.91300,542695.26215,624045.70838
1276,,,Pucca,0,6281.91300,542700.22481,624053.77664
1276,,,Pucca,0,6281.91300,542700.02517,624054.59725
1276,,,Pucca,0,6281.91300,542670.26841,624072.51830
1276,,,Pucca,0,6281.91300,542639.31237,624091.16258
1276,,,Pucca,0,6281.91300,542626.62827,624097.34047
1276,,,Pucca,0,6281.91300,542622.88752,624098.87405
1276,,,Pucca,0,6281.91300,542622.56466,624098.99992
1276,,,Pucca,0,6281.91300,542622.23764,624099.11453
1276,,,Pucca,0,6281.91300,542621.90685,624099.21774
1276,,,Pucca,0,6281.91300,542621.57268,624099.30943
1276,,,Pucca,0,6281.91300,542621.23553,624099.38948
1276,,,Pucca,0,6281.91300,542620.89581,624099.45781
1276,,,Pucca,0,6281.91300,542620.55393,624099.51432
1276,,,Pucca,0,6281.91300,542620.21030,624099.55896
1276,,,Pucca,0,6281.91300,542619.86532,624099.59166
1276,,,Pucca,0,6281.91300,542619.51942,624099.61239
1276,,,Pucca,0,6281.91300,542619.17301,624099.62112
1276,,,Pucca,0,6281.91300,542618.82651,624099.61785
1276,,,Pucca,0,6281.91300,542618.48032,624099.60257
1276,,,Pucca,0,6281.91300,542618.13488,624099.57531
1276,,,Pucca,0,6281.91300,542617.79058,624099.53609
1276,,,Pucca,0,6281.91300,542617.44785,624099.48497
1276,,,Pucca,0,6281.91300,542617.10710,624099.42201
1276,,,Pucca,0,6281.91300,542616.76873,624099.34727
1276,,,Pucca,0,6281.91300,542616.43316,624099.26086
1276,,,Pucca,0,6281.91300,542616.10078,624099.16288
1276,,,Pucca,0,6281.91300,542615.77199,624099.05344
1276,,,Pucca,0,6281.91300,542615.44720,624098.93267
1276,,,Pucca,0,6281.91300,542615.12678,624098.80072
1276,,,Pucca,0,6281.91300,542614.81113,624098.65775
1276,,,Pucca,0,6281.91300,542614.50062,624098.50393
1276,,,Pucca,0,6281.91300,542614.19563,624098.33944
1276,,,Pucca,0,6281.91300,542613.89652,624098.16448
1276,,,Pucca,0,6281.91300,542613.60365,624097.97927
1276,,,Pucca,0,6281.91300,542613.31737,624097.78402
1276,,,Pucca,0,6281.91300,542613.03803,624097.57897
1276,,,Pucca,0,6281.91300,542612.76596,624097.36436
1276,,,Pucca,0,6281.91300,542612.50150,624097.14046
1276,,,Pucca,0,6281.91300,542612.24494,624096.90752
1276,,,Pucca,0,6281.91300,542611.99661,624096.66584
1276,,,Pucca,0,6281.91300,542611.75681,624096.41570
1276,,,Pucca,0,6281.91300,542611.52581,624096.15740
1276,,,Pucca,0,6281.91300,542611.30391,624095.89126
